"title","content","date","variant","images","verified","author","rating","product","url","ISBN","reviewID"
"Getting to know much loved fictional friends","Always wondered how they were able to assemble such a large group of supremely talented actors writers directors etc outside of Southern California. As the book explains they did at one point almost run out of Italians. But they managed to find enough. For anyone who loved the long journey they took us on all those years ago it’s fascinating to go behind the scenes and learn a little about how they pulled it off.","19 Nov 2021","","","Yes","Charles Shores","4.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","Enabled","R3C0VKSC9ZKDQI"
"Sizzling","This book is awesome! I couldn’t stop reading it. Two days and I was drained. Explained so much that was missing from the show and movie","15 Nov 2021","","","Yes","lilarae","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","Enabled","R2D162XMIIGVLX"
"Rehash of the podcast.","Was interesting but was expecting more content than just the rehash of the podcast transcripts.","09 Nov 2021","","","Yes","joe","4.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","Enabled","RN76EN7KE98DR"
"great book for fans","This book covers all the hidden stories behind the series","12 Nov 2021","","","Yes","helene abrami","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","Enabled","R2MHT31ZZRUZH1"
"Simply Beautiful","Long time Sopranos fan. Avid Talking Sopranos listener. This book hit it out the park!! Very happy Steve and Michael were able to share such great content with the world. Truly heartwarming!","08 Nov 2021","","","Yes","Kindle Customer","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","Enabled","RJ0MZDIBDZ126"
"Great book for any Soprano fan","This book gives a personal point of view for one of the most influential TV shows of all time. A must read for any fan.","10 Nov 2021","","","Yes","Nick Gazzillo","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","Enabled","R3183XIC2FA1J4"
"Not What I Figured On","As a couple reviewers already stated, this is a transcript of podcasts. It’s okay, but not what I thought it would be.  I’ve found more interesting Sopranos-related material from a book called “Off the Back of a Truck” (REALLY good, check it out) and a Sopranos magazine recently out that ties in to the prequel movie but also gives a nice rundown of the entire TV series.  I gave this “book” 3 stars, only because anything Sopranos is worth a look, but if you’d rather save your money for something better try one of the other two sources I mentioned.","03 Nov 2021","","","Yes","John T. Bacha","3.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","Enabled","R3CYE1F5YCB860"
"Perfect for soprano fans","I love The Sopranos, the fictional characters, the actors who brought them to life, the unparalleled writing, the laughing out loud humor, the fascinating parts about organized crime and, of course, the superb music used to elevate and enrich the experience. I have watched the series 3 times and now I am re-watching it with my wife due to the fact that HBO added audio descriptions which also offer a lot of insight into the story and the characters. Really excited that they did this in 2021. This is one of those incredibly rare shows that gets even better every time you are watching it again. The Woke Up This Morning audiobook dives even further into all the events surrounding the show and each of the guests will share with us those facts in their own voice, which I always appreciate. I’ve been waiting for this audiobook for a few months now and today I am really excited to be able to finally listen to it. From cast members to writers and other people involved with the production, each of them will tell their story about how they were a part of The Sopranos. The Talking Sopranos podcast is also a great resource for those who love the best show in the world and I highly recommend it as well to real fans. If you are the fan that I think you are, you cannot pass the opportunity to listen to this audiobook! And, by doing this, you will discover behind-the-scenes details about our favorite show.","05 Nov 2021","","","Yes","Victor @ theAudiobookBlog dot com","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","Enabled","R21S2G5NU0MZTS"
"I’m the first reviewer!","Inside scoop behind the scenes of the Sopranos? Yes please.","02 Nov 2021","","","Yes","Ddi","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","Enabled","RCU7E9H2TLLO1"
"Literally their podcast written down.","Title sums it up.","07 Nov 2021","","","Yes","Kevin","1.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","Enabled","R2CJGV3K1N3XO1"
"I can hear the opening theme","What not to like about this book?  Easy read, it brings me back to those nights waiting on HBO to release the next episode.  Better yet, these guys (the authors) were there. Great book and shhh.....inside secrets on one of the top shows ever made. A+++","03 Nov 2021","","","Yes","Brian Boyd","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","Enabled","R2MRDR2LI3F8WN"
"Gift to my brother one of the 1st copies","Bought this for my brother as a birthday gift which he received on the released date. He was very excited to recieve one of the 1st copies. He's a big Sopranos fan. I'm sure he will enjoy this  book and have it along side his Sopranos DVD collection. Lol","02 Nov 2021","","","Yes","satisfied 123","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","Enabled","R3B8CZJEDBHC4T"
"Transcribed podcast","Yeah, I bought a hard copy…..Every Monday I look forward to the Talking Sopranos podcast. And it’s great! This however, swindled all of us. It’s just the same interviews spliced into chapters. My husband is a fan and doesn’t listen to the podcast so I suppose he’ll like it. I’m disappointed","04 Nov 2021","","","Yes","Nash Reiter","2.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","Enabled","R328Y8E5NM2I88"
"Talking Sopranos repackaged","If you have never listened to the podcast before Im sure you will like the book. If you are a loyal podcast listener you will be disappointed.","02 Nov 2021","","","Yes","#1SopranosFan","1.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","Enabled","R1HCP24CYFG93S"
"Woke Up This Morning","I love, love the Sopranos ... I saw it when it originally aired 20 years, I have seen the series at least a half dozen times over, and I never miss the Podcast. Love Michael and Stevel. However, this is NOT a book it is a transcript of the podcast interviews on Talking Sopranos.  So many of the interviews I heard on the podcast is rehashed in this so-called book.  I also believe most of the people they interviewed were NOT the actual actors in the series, they do not sound anything like the actors themselves.  This is a transcript of the podcast read by people other than the true cast, and writers.  They didn't fool me.  This is better as audible than as a book, this is not a book.  I thought I would hear new content.","12 Nov 2021","","","Yes","bearriffic","1.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","Enabled","R24OVBCT242PDL"
"The definitive Sopranos book from those who lived and breathed the show","As a fan of the show for over two decades, I always wondered what it was like to have been a fly on the wall and this book gives you that and more.  From the early stages to the late stages and everything else in between, this book offers insight from many of the involved cast members.  It's a wonderful complement to the Talking Sopranos podcast and offers plenty of fresh material that if you love the show and the podcast, you'll be very satisfied with!","03 Nov 2021","","","Yes","Richard","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","Enabled","R3U01JAQ9QF2LM"
"Wake Up and Buy This Book","Fantastic read. This is a deep dive into The Sopranos, beyond the Talking Sopranos podcast which I've enjoyed. Found myself laughing out loud at some of the stories.  And touched by the love and admiration everyone had towards James Gandolfini.  All first hand accounts, not gossip you read in tabloids.  These new interviews and exclusive tidbits (first TV show ever to use a Led Zeppelin song - of course!) add more layers to the behind the scenes landscape of the greatest TV show ever.","04 Nov 2021","","","Yes","Jeff S","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","Enabled","R3OI3OTVAFABIH"
"Definitive History!!","Great insight on the series, the casting and certain episodes.  Steve and Michael were there for all of it and their telling of the stories are fantastic and make for great reading on the greatest television series ever!  A great book that's hard to put down.  It's highly recommended for Soprano fans.","06 Nov 2021","","","Yes","John Spressler","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","Enabled","R1PF2D59NA6O45"
"It's ""Talking Sopranos"" written down","It's literally transcripts of the podcast. Want to read Steve kvetching about how Michael high-hatted him when they first met? It's all here, just as you've heard it on the podcast - word-for-word, in fact.","06 Nov 2021","","","Yes","Arthur Figgis","1.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","Enabled","R20POAHQ1N9YNU"
"The definitive guide to the Sopranos","This book/Audible is so entertaining and interesting told by those who were there. Listening to this gives us as readers a glimpse into the behind the scenes of what happened during the making of the Sopranos.  Love these guys!","03 Nov 2021","","","Yes","Amazon Customer","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","Enabled","R1TJBB30SSJWVN"
"Ignore the haters this book rocks!","Will admit upfront I’ve only read a little more than half the book so far.  That’s because it’s over 500 pages, I have a life and there’s just so many hours in a day one can read. So anyone who posted negative reviews of Woke Up This Morning a day or two after it came out are full of it. They skimmed it, read a few things they heard on the podcast, and immediately assumed the entire book is a transcript. News flash:  It’s not.  It’s much more than that.  Broken down season by season, has brand new interviews,  awesome color photos and so much more. Yes there’s some overlap here and there, but so what? If you’re a true Sopranos fan you’ll love every page. Michael & Steve did a great job putting this together. Seems like they actually made an effort to add extra material because they didn’t want this to be a podcast transcript.  They succeeded. So if you’re a longtime fan like me, or just discovering the show, this book will not disappoint. Look forward to finishing it soon.","08 Nov 2021","","","Yes","Lisa K","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive-ebook/product-reviews/B08W584YZM/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","Enabled","RD50ZODV2OJVD"
